tile_bigint,clean_lat,clean_lon,school_id,sn,source_school_id,school_name,school_category,school_settings,district,sector,cell,village,electricity_availability,internet_availability,connectivity_type,number_of_students,number_of_teachers,computers,uuid,giga_school_id,latitude,longitude,percent_2g,percent_3g,percent_4g
2.62675E+15,-1.48875,29.9720833,3165,3165,440112,NYABYONDO,GOVERNMENT_AIDED,PRIMARY,BURERA,BUNGWE,BUNGWE,NYABYONDO,OFF GRID,NONE,None,660,15,,d72a064b-07f9-4fbe-8fa2-073cf8c31365,G_RWA_03165,-1.48875,29.9720833,37.84,56.76,5.41
2.62503E+15,-1.52025,29.83456,3226,3226,440401,BYUMBA,GOVERNMENT_AIDED,PRIMARY,BURERA,CYERU,NDONGOZI,KABAGENZA,OFF GRID,NONE,None,749,16,,8d18ac14-a092-427f-8281-636a3fec35dc,G_RWA_03226,-1.52025,29.83456,35.05,56.7,8.25
2.6191E+15,-1.8928055,29.3608333,3280,3280,321206,NYAKARERA,PUBLIC,PRIMARY,RUTSIRO,RUHANGO,NYAKARERA,KABEZA,OFF GRID,NONE,None,846,14,,b402a2d6-ad02-44c9-84ab-7838d0c4b7db,G_RWA_03280,-1.8928055,29.3608333,34.12,55.88,10
2.61964E+15,-2.24989,29.40358,3422,3422,310811,NYARUKERI,GOVERNMENT_AIDED,PRIMARY,KARONGI,MUTUNTU,RWUFI,RASANIRO,ON GRID,NONE,None,1518,14,,673cd73a-063e-4d06-b549-a58fdc670940,G_RWA_03422,-2.24989,29.40358,19.05,59.52,21.43
2.61405E+15,-2.41081,28.95714,3570,3570,361207,E P RUGABANO,GOVERNMENT_AIDED,PRIMARY,RUSIZI,NKANKA,RUGABANO,REBERO,ON GRID,USB_MODEM,3G,768,14,,b93d7c1f-f08d-4444-b246-aff372012f53,G_RWA_03570,-2.41081,28.95714,34.92,56.35,8.73
2.62114E+15,-2.57189,29.52383,3581,3581,231305,EP GISORORA,GOVERNMENT_AIDED,PRIMARY,NYARUGURU,RURAMBA,NYARUGANO,URUYANGE,ON GRID,USB_MODEM,3G,814,23,,18803b0c-6a00-43d1-8d11-4b5d1d17eae4,G_RWA_03581,-2.57189,29.52383,29.85,64.18,5.97
2.62395E+15,-2.075388889,29.74822222,3921,3921,270807,ESSFIH,PRIVATE,SECONDARY,MUHANGA,NYAMABUYE,REMERA,BITI,ON GRID,WIMAX,3.5G,646,29,,54d8729f-e812-4a2a-b116-5158c41b24de,G_RWA_03921,-2.075388889,29.74822222,30.12,60.56,9.32
2.61896E+15,-1.701083333,29.34905556,4071,4071,330516,Emaka Vtc,PRIVATE,TVET,RUBAVU,KANAMA,MAHOKO,NYAGASOZI,OFF GRID,NONE,None,532,20,,ecf800d5-0826-418e-99d0-52fc4fba0922,G_RWA_04071,-1.701083333,29.34905556,33.18,57.27,9.55
2.62969E+15,-1.94242,30.20678,256,256,121109,GS GASOGI,PUBLIC,12YBE,GASABO,NDERA,BWIZA,RUHANGARE,OFF GRID,NONE,None,898,18,255,91feb22d-6dd5-42e7-a94b-3742d95a134f,G_RWA_00256,-1.94242,30.20678,25,66.08,8.92
2.63529E+15,-1.838277778,30.65497222,287,287,540705,GS RWISIRABO,GOVERNMENT_AIDED,12YBE,KAYONZA,MWIRI,KAGEYO,RWISIRABO I,ON GRID,NONE,None,1276,28,269,0a087828-b8f8-4f98-b44e-2455034dc912,G_RWA_00287,-1.838277778,30.65497222,18.18,65.91,15.91
2.6308E+15,-2.0083,30.2959,364,364,511007,MURAMA,PUBLIC,12YBE,RWAMAGANA,MUYUMBU,MUREHE,KAJORORO,ON GRID,USB_MODEM,3G,1026,25,248,60e83b2d-f01b-4844-be9c-7f299e50d0c3,G_RWA_00364,-2.0083,30.2959,30.84,60.35,8.81
2.62323E+15,-2.34972,29.69122,373,373,211001,GS CYARWA,PUBLIC,12YBE,NYANZA,RWABICUMA,GISHIKE,GAKONI,ON GRID,USB_MODEM,3G,1232,26,321,7108687e-44b4-4c31-9577-c1c90cd6eb3a,G_RWA_00373,-2.34972,29.69122,34.27,55.94,9.79
2.63332E+15,-1.900888889,30.49708333,433,433,540412,GS MUKARANGE CATH,GOVERNMENT_AIDED,12YBE,KAYONZA,MUKARANGE,NYAGATOVU,AKABEZA,ON GRID,WIMAX,3.5G,2172,40,243,91683cc9-2c18-4bc0-b725-c8808716c7cc,G_RWA_00433,-1.900888889,30.49708333,28.75,63.61,7.65
2.62813E+15,-1.60606,30.08261,452,452,450606,GS KAGEYO,PUBLIC,12YBE,GICUMBI,KAGEYO,GIHEMBE,GITABA,ON GRID,WIMAX,3.5G,2661,40,277,3113ba48-02cb-47d9-aa2d-f36380795654,G_RWA_00452,-1.60606,30.08261,32.73,58.99,8.27
2.63001E+15,-1.395111,30.232639,926,926,520107,KARAMBI PS,PUBLIC,PRIMARY,NYAGATARE,GATUNDA,KABEZA,MUVUMBA,ON GRID,FOUR_G,4G,1763,35,181,845cdc82-d4f6-4cb7-8cb2-43ed3e60fdf6,G_RWA_00926,-1.395111,30.232639,45.74,48.94,5.32
2.62982E+15,-2.3406944,30.2178611,989,989,571404,Nemba,PUBLIC,PRIMARY,BUGESERA,RWERU,NEMBA,NEMBA,ON GRID,NONE,None,498,13,225,8e6499f9-9e57-4475-956d-be3e0aae2ac3,G_RWA_00989,-2.3406944,30.2178611,48.94,40.43,10.64
2.61872E+15,-1.750222222,29.32997222,1005,1005,321104,GIHINGA,GOVERNMENT_AIDED,PRIMARY,RUTSIRO,NYABIRASI,TERIMBERE,KINYAMAVUTA,OFF GRID,NONE,None,532,20,137,28b57a25-5451-48cd-bb3e-ec711b029043,G_RWA_01005,-1.750222222,29.32997222,30.88,56.62,12.5
2.61834E+15,-1.914722222,29.29969444,1127,1127,430230,EP REMERA,PUBLIC,PRIMARY,RUTSIRO,BONEZA,REMERA,BUHORO,ON GRID,USB_MODEM,3G,56,2,81,36fb314f-96db-4867-a16d-b76369b94d54,G_RWA_01127,-1.914722222,29.29969444,28.74,61.08,10.18
2.62E+15,-1.922888889,29.43225,1699,1699,320510,EP MUJEBESHI,GOVERNMENT_AIDED,PRIMARY,RUTSIRO,MANIHIRA,MUYIRA,RUTARE,OFF GRID,NONE,None,1187,14,,6f33847d-8f2c-4ecd-b004-379731c68f26,G_RWA_01699,-1.922888889,29.43225,34.29,48.57,17.14
2.63716E+15,-2.25344,30.80428,1756,1756,550601,GS PAYSANNAT D,GOVERNMENT_AIDED,12YBE,KIREHE,MAHAMA,KAMOMBO,KIGUFI,ON GRID,FOUR_G,4G,465,18,,4fc261c3-404a-42e3-aa80-82aa8a6f6334,G_RWA_01756,-2.25344,30.80428,26,60,14
2.62225E+15,-1.50303,29.61289,1947,1947,431003,ECOLE DES SCIENCES DE MUSANZE,GOVERNMENT_AIDED,SECONDARY,MUSANZE,MUSANZE,RWAMBOGO,GAKORO,ON GRID,WIMAX,3.5G,1705,39,,504533f2-56f9-4bfd-af18-93593c942dee,G_RWA_01947,-1.50303,29.61289,33.51,58.9,7.59
2.61375E+15,-2.59856,28.93303,2081,2081,360404,GS GASHONGA CATHOLIQUE,GOVERNMENT_AIDED,12YBE,RUSIZI,GASHONGA,RUSAYO,RYAGATEBE,ON GRID,NONE,None,351,13,,88c65ef2-c73d-4787-b2d4-396547c0da03,G_RWA_02081,-2.59856,28.93303,27.06,64.71,8.24
2.63269E+15,-1.6910277,30.4471388,2136,2136,531306,GS MATUNGURU,PUBLIC,12YBE,GATSIBO,RUGARAMA,MATUNGURU,NGOMA,ON GRID,NONE,None,532,20,,ff8d63aa-6dee-4a5c-a75a-14660d8745d4,G_RWA_02136,-1.6910277,30.4471388,33.33,55.17,11.49
2.62533E+15,-2.732527778,29.8585,2463,2463,220901,ES MAGI,PUBLIC,12YBE,GISAGARA,MUKINDO,NYABISAGARA,MAKWAZA,OFF GRID,NONE,None,668,17,,761c0733-1b94-4afb-b5b3-3c3823a33db8,G_RWA_02463,-2.732527778,29.8585,39.39,45.45,15.15
2.62851E+15,-2.374,30.1126944,2721,2721,570305,Tunda,PUBLIC,PRIMARY,BUGESERA,KAMABUYE,TUNDA,TUNDA,OFF GRID,NONE,None,287,16,,b0eb07c1-82a1-4dc9-b969-c77d9a16ba39,G_RWA_02721,-2.374,30.1126944,48.89,35.56,15.56
2.61709E+15,-2.2878888,29.20025,2802,2802,371018,MUTONGO,GOVERNMENT_AIDED,PRIMARY,NYAMASHEKE,MACUBA,MUTONGO,KARAMBA,ON GRID,NONE,None,380,24,,42a565d3-b846-4bd1-a2db-82df465093dd,G_RWA_02802,-2.2878888,29.20025,34.86,51.38,13.76
2.61991E+15,-2.39522,29.42536,2826,2826,250404,EP GIKUNGU,GOVERNMENT_AIDED,PRIMARY,NYAMAGABE,GATARE,MUKONGORO,GIKUNGU,OFF GRID,NONE,None,405,17,,1c3f4589-0b31-4816-82a8-81f5f6e4559a,G_RWA_02826,-2.39522,29.42536,24.44,60,15.56
2.62518E+15,-1.47622,29.84686,2862,2862,441607,KIBUYE,PRIVATE,PRIMARY,BURERA,RUSARABUYE,RUHANGA,KIBUYE,OFF GRID,NONE,None,454,20,,dbfe66c4-8454-4290-a526-c8073d9c3484,G_RWA_02862,-1.47622,29.84686,38.03,52.11,9.86
2.62979E+15,-1.990722222,30.21525,3026,3026,130803,ETL MASAKA,PRIVATE,PRIMARY,KICUKIRO,MASAKA,CYIMO,MURAMBI,OFF GRID,NONE,None,532,20,,6d102597-3ea3-4283-be01-26b0e902e534,G_RWA_03026,-1.990722222,30.21525,25.91,66.13,7.96
2.62362E+15,-2.79583,29.722,3250,3250,221202,GISUNZU P S,GOVERNMENT_AIDED,PRIMARY,GISAGARA,NYANZA,NYARUTEJA,GISUNZU,ON GRID,NONE,None,792,12,,36e3d87b-45e7-483b-b7d5-cb6e0f3661d0,G_RWA_03250,-2.79583,29.722,41.67,47.22,11.11
2.633E+15,-1.825638889,30.47144444,3312,3312,541005,EP RUKARA PROT,GOVERNMENT_AIDED,PRIMARY,KAYONZA,RUKARA,RUKARA,KINUNGA I,ON GRID,NONE,None,913,13,,f1c3a07d-2462-48ab-8084-d865631f2ebc,G_RWA_03312,-1.825638889,30.47144444,24.55,66.47,8.98
2.61788E+15,-2.16994,29.26333,3682,3682,370418,RUSUZUMIRO,GOVERNMENT_AIDED,PRIMARY,NYAMASHEKE,GIHOMBO,KIBINGO,RUSUZUMIRO,ON GRID,USB_MODEM,3G,1259,19,,0fa853b6-7d32-4a64-99a6-a1540aad8a68,G_RWA_03682,-2.16994,29.26333,34.96,51.22,13.82
2.62957E+15,-1.713444444,30.19791667,3691,3691,451105,KIGOMA PS,PUBLIC,PRIMARY,GICUMBI,MUKO,KIGOMA,RYARWOGA,ON GRID,USB_MODEM,3G,1320,23,,337f5787-e61f-4cf0-9d89-98aa76efdde5,G_RWA_03691,-1.713444444,30.19791667,40.16,55.91,3.94
2.62121E+15,-2.330805556,29.52913889,3826,3826,250506,ESKaduha,PUBLIC,SECONDARY,NYAMAGABE,KADUHA,KAVUMU,KAMONYI,ON GRID,FOUR_G,4G,1282,36,,483ab76f-f0d4-486f-941b-a0cd94589214,G_RWA_03826,-2.330805556,29.52913889,30.56,56.94,12.5
2.62407E+15,-2.091666667,29.75772222,3990,3990,270808,ETEKA,PRIVATE,TVET,MUHANGA,NYAMABUYE,GAHOGO,NYARUCYAMU III,ON GRID,FOUR_G,4G,653,11,,d8440304-c84c-4c65-bc57-0bcd9733e58d,G_RWA_03990,-2.091666667,29.75772222,27,65,8
2.62209E+15,-1.703333333,29.59955556,4056,4056,341203,AMITIE JOMBA TVET School,PRIVATE,TVET,NYABIHU,SHYIRA,SHAKI,KIYOVU,OFF GRID,NONE,None,525,20,,d8b44952-4da6-4cd9-b8fd-bea7334f6be8,G_RWA_04056,-1.703333333,29.59955556,41.04,50.75,8.21
2.63105E+15,-1.956555556,30.31602778,4175,4175,510201,APPEGA GAHENGERI TVET SCHOOL,PUBLIC,TVET,RWAMAGANA,GAHENGERI,GIHUMUZA,GATARE,ON GRID,WIMAX,3.5G,1259,31,,053588cc-ad26-4748-b1be-5543c58d9b22,G_RWA_04175,-1.956555556,30.31602778,25.71,65.2,9.09
2.63272E+15,-1.075944444,30.44919444,414,414,520604,GS KAGITUMBA,PUBLIC,12YBE,NYAGATARE,MATIMBA,CYEMBOGO,KABEZA,ON GRID,WIMAX,3.5G,1583,34,314,645708ef-9e97-4604-bb64-e43a12726470,G_RWA_00414,-1.075944444,30.44919444,12.5,78.13,9.38
2.61942E+15,-2.093222222,29.3865,742,742,520904,EP NEMBA,PUBLIC,"""PRE_PRIMARY,PRIMARY""",KARONGI,BWISHYURA,GITARAMA,GOMBA,ON GRID,USB_MODEM,3G,345,16,130,2de12d7b-1fc9-405e-8414-ca20e78a5717,G_RWA_00742,-2.093222222,29.3865,31.91,53.9,14.18
2.61868E+15,-2.25108,29.32703,1079,1079,311319,EP NYAKABINGO,GOVERNMENT_AIDED,PRIMARY,KARONGI,TWUMBA,GISOVU,NYAKABINGO,ON GRID,NONE,None,878,14,140,ebfed99b-9200-4c73-8828-7e7d72cb60fc,G_RWA_01079,-2.25108,29.32703,30.43,50,19.57
2.62756E+15,-2.326777778,30.03666667,1162,1162,520808,EP RUGARAMA,PUBLIC,PRIMARY,BUGESERA,RUHUHA,BIHARI,BIHARI,ON GRID,USB_MODEM,3G,100,5,139,5a5a4317-9e26-4b6b-b5f4-412b81ae8fb5,G_RWA_01162,-2.326777778,30.03666667,42.22,44.44,13.33
2.62112E+15,-1.6025,29.52230556,1167,1167,431420,EP RUKOMA,PUBLIC,PRIMARY,NYABIHU,MUKAMIRA,RUBAYA,KABURENDE,ON GRID,USB_MODEM,3G,102,4,129,864399d0-99d0-4f8c-a570-de4c16c66235,G_RWA_01167,-1.6025,29.52230556,42.31,50.96,6.73
2.61685E+15,-2.33103,29.18097,1840,1840,371009,GS CYAVUMU,GOVERNMENT_AIDED,12YBE,NYAMASHEKE,MACUBA,VUGANGOMA,KIGANDI,ON GRID,WIMAX,3.5G,1790,31,,fc04d219-8dd2-4fff-bff9-3e7ec5351872,G_RWA_01840,-2.33103,29.18097,35.11,50,14.89
2.62779E+15,-1.57389,30.05489,1848,1848,450323,GS BYUMBA CATHOLIQUE,GOVERNMENT_AIDED,12YBE,GICUMBI,BYUMBA,NYAMABUYE,NYIRAGASURUBA,ON GRID,WIMAX,3.5G,2362,49,,0277e8a8-7b01-4e4e-99e2-b0740be7d98f,G_RWA_01848,-1.57389,30.05489,30.95,62.93,6.12
2.61927E+15,-2.161916667,29.37447222,1873,1873,311205,GS KARONGI,PUBLIC,12YBE,KARONGI,RWANKUBA,MUNINI,WINZIRA,ON GRID,WIMAX,3.5G,759,12,,ac866224-f05b-4ec5-9181-70185bc34c82,G_RWA_01873,-2.161916667,29.37447222,35.38,47.69,16.92
2.6305E+15,-1.74058,30.27194,1897,1897,530804,GS MUHURA,GOVERNMENT_AIDED,SECONDARY,GATSIBO,MUHURA,TABA,TABA,ON GRID,FOUR_G,4G,1565,38,,286f5145-a701-4d4e-8658-27c74ad0a513,G_RWA_01897,-1.74058,30.27194,36.26,57.31,6.43
2.62752E+15,-1.657222222,30.03416667,2061,2061,410805,GS RUTABO,PUBLIC,12YBE,RULINDO,KISARO,MUBUGA,NYAKAREKARE,OFF GRID,NONE,None,228,11,,a6fda3a2-e876-4b33-a282-6136d478dd75,G_RWA_02061,-1.657222222,30.03416667,39.81,54.98,5.21
2.62261E+15,-2.1719444,29.6409722,2132,2132,260509,GSNYARUTOVU,GOVERNMENT_AIDED,12YBE,RUHANGO,KINIHIRA,MUYUNZWE,NYARUTOVU,OFF GRID,NONE,None,532,20,,a953cb24-a19f-4bb8-9e08-6917c5b6d9e1,G_RWA_02132,-2.1719444,29.6409722,23.85,65.14,11.01
2.63345E+15,-1.9059166,30.5079444,2760,2760,540440,KAYONZA EDEN,PRIVATE,PRIMARY,KAYONZA,MUKARANGE,KAYONZA,CYERU,ON GRID,NONE,None,336,20,,5126d2af-dfc4-464e-b2ea-bebbd8bf212c,G_RWA_02760,-1.9059166,30.5079444,28.47,64.41,7.12
2.6285E+15,-1.976722222,30.11227778,2920,2920,130907,JESUS IN THE EUCHARIST,PRIVATE,PRIMARY,KICUKIRO,NIBOYE,NIBOYE,TABA,OFF GRID,NONE,None,532,10,,d1b3aadf-8394-457a-be85-16f6635a30a6,G_RWA_02920,-1.976722222,30.11227778,22.45,69.32,8.23
2.62788E+15,-1.92214,30.06256,2961,2961,120814,doves international Montessori school,GOVERNMENT_AIDED,PRIMARY,GASABO,KIMIHURURA,RUGANDO,REBERO,OFF GRID,NONE,None,532,20,,9ac4aa8a-3cdd-45ad-aeda-c6f67178c62f,G_RWA_02961,-1.92214,30.06256,25.65,67.68,6.67
2.626E+15,-1.886583333,29.91219444,3386,3386,280703,MUNOGA,GOVERNMENT_AIDED,PRIMARY,KAMONYI,NGAMBA,KAZIRABONDE,MUNOGA,ON GRID,NONE,None,1162,19,,1b6e5a9e-6f75-4814-bc2b-89461a868399,G_RWA_03386,-1.886583333,29.91219444,37.04,55.14,7.82
2.63231E+15,-1.80226,30.41666,3423,3423,530622,Bright Minds Academy,PRIVATE,PRIMARY,GATSIBO,KIRAMURUZI,GAKENKE,AKAMASINE,ON GRID,NONE,None,1549,30,,4bc6dbfa-1348-4140-acb6-a83c7bf09715,G_RWA_03423,-1.80226,30.41666,28.51,64.25,7.24
2.62366E+15,-2.101833333,29.72530556,3628,3628,270827,EP RUTARABANA,GOVERNMENT_AIDED,PRIMARY,MUHANGA,NYAMABUYE,GIFUMBA,KIREBE,ON GRID,USB_MODEM,3G,1052,20,,770f341a-add2-4e82-aebe-2c977687b325,G_RWA_03628,-2.101833333,29.72530556,31,58.5,10.5
2.61469E+15,-2.39925,29.00806,3870,3870,371503,ES GAFUNZO,PUBLIC,SECONDARY,NYAMASHEKE,SHANGI,SHANGI,KABERE,OFF GRID,NONE,None,532,12,,87738482-69ef-4fa1-b90a-6b367fb3bbd8,G_RWA_03870,-2.39925,29.00806,34.31,56.2,9.49
2.63067E+15,-1.76239,30.28569,4135,4135,530817,ST JOSEPHINE TVET MUHURA,PRIVATE,TVET,GATSIBO,MUHURA,TABA,KANYINYA,OFF GRID,USB_MODEM,3G,902,22,,1be18531-3717-4af0-8b2a-7625f78b4830,G_RWA_04135,-1.76239,30.28569,30.53,61.58,7.89
2.62405E+15,-2.08203,29.75678,127,127,270815,GS GITARAMA,GOVERNMENT_AIDED,12YBE,MUHANGA,NYAMABUYE,GITARAMA,KAVUMU,ON GRID,FOUR_G,4G,1973,34,314,49811ec2-eeed-4ab1-a24d-cd318e692a53,G_RWA_00127,-2.08203,29.75678,26.57,65.46,7.97
2.6238E+15,-1.40706,29.73625,323,323,441309,GS RUGARAMA,GOVERNMENT_AIDED,12YBE,BURERA,RUGARAMA,GAFUMBA,RUGARAMA,ON GRID,NONE,None,2490,56,559,0d1b1721-d0e1-4d66-a753-031cff2dfb5f,G_RWA_00323,-1.40706,29.73625,32.5,53.75,13.75
2.62294E+15,-1.45656,29.66764,363,363,430206,GITINDA,GOVERNMENT_AIDED,12YBE,MUSANZE,CYUVE,CYANYA,KAYANGE,ON GRID,USB_MODEM,3G,1022,21,267,445ada0d-c5ec-48a4-ba09-4e986f7b2a88,G_RWA_00363,-1.45656,29.66764,40.58,50,9.42
2.62836E+15,-1.987694444,30.10063889,1141,1141,111010,EP KAGARAMA,PUBLIC,PRIMARY,KICUKIRO,GATENGA,NYANZA,MAREMBO,ON GRID,USB_MODEM,3G,81,2,131,0d56a0da-634e-4b7c-8483-30c4c26ee890,G_RWA_01141,-1.987694444,30.10063889,23.3,68.11,8.59
2.62031E+15,-2.091388889,29.45730556,1161,1161,521023,EP MBOGO,PUBLIC,PRIMARY,KARONGI,RUGABANO,KABUGA,KIGARAMA,ON GRID,USB_MODEM,3G,100,5,98,2acefb2b-d5b6-438f-a94a-02354b0e889b,G_RWA_01161,-2.091388889,29.45730556,29.36,57.8,12.84
2.62038E+15,-1.643472222,29.46280556,1173,1173,431209,EP GASASA,PUBLIC,PRIMARY,NYABIHU,KARAGO,BUSORO,GASASA,ON GRID,USB_MODEM,3G,109,3,112,3399b81a-285d-44c9-8776-64cbc9112554,G_RWA_01173,-1.643472222,29.46280556,37.06,53.53,9.41
2.62435E+15,-2.12,29.78006,1485,1485,271213,TTC MUHANGA,GOVERNMENT_AIDED,TTC,MUHANGA,SHYOGWE,MUBUGA,MAPFUNDO,ON GRID,WIMAX,3.5G,609,12,147,3f99ddce-f13c-4d17-b174-d16bc35fb7c9,G_RWA_01485,-2.12,29.78006,29.35,61.61,9.03
2.63134E+15,-2.193194444,30.33930556,1708,1708,561108,EP RUBAGO,GOVERNMENT_AIDED,PRIMARY,NGOMA,RUKUMBERI,RUBONA,RUGENDA II,ON GRID,USB_MODEM,3G,361,23,,8d0f544a-faf4-4c38-9364-75e0f2a1ba2c,G_RWA_01708,-2.193194444,30.33930556,38.41,51.66,9.93
2.63251E+15,-1.434722222,30.43275,1719,1719,521408,EP NYAGASHANGA,PUBLIC,PRIMARY,NYAGATARE,KARANGAZI,RWENYEMERA,BWERA,ON GRID,USB_MODEM,3G,900,16,,4f32bc52-df1a-44c3-8892-7217c0b25030,G_RWA_01719,-1.434722222,30.43275,33.72,56.98,9.3
2.63518E+15,-2.26442,30.64622,1762,1762,550504,GS KIREHE,GOVERNMENT_AIDED,12YBE,KIREHE,KIREHE,GAHAMA,KABEZA,ON GRID,FOUR_G,4G,758,18,,aea1dba2-a977-4963-b7b2-6520930afb5a,G_RWA_01762,-2.26442,30.64622,47.31,44.91,7.78
2.62014E+15,-2.177888889,29.44369444,1957,1957,310802,ES GASENYI,PUBLIC,SECONDARY,KARONGI,MUTUNTU,BYOGO,GASENYI,ON GRID,WIMAX,3.5G,2354,38,,c1ecfb36-2432-4cf7-b8bf-20795eae5f08,G_RWA_01957,-2.177888889,29.44369444,30,53.33,16.67
2.63743E+15,-2.30381,30.82583,2001,2001,550602,GS PAYSANNAT LA,PUBLIC,12YBE,KIREHE,MAHAMA,MUNINI,MUNINI,ON GRID,FOUR_G,4G,1132,22,,96d8a0e0-b593-4e50-9e5e-2ce0c6f64e66,G_RWA_02001,-2.30381,30.82583,26.76,60.56,12.68
2.61777E+15,-2.28581,29.25403,2263,2263,370714,GS CYIYA,GOVERNMENT_AIDED,12YBE,NYAMASHEKE,KARAMBI,GITWE,KIBIKO,ON GRID,NONE,None,1624,32,,030e802a-85e3-4698-aca0-2d672eef2bde,G_RWA_02263,-2.28581,29.25403,36,48,16
2.62317E+15,-1.77356,29.68542,2348,2348,270704,GS NYABINONI,GOVERNMENT_AIDED,12YBE,MUHANGA,NYABINONI,NYARUSOZI,MUGENI,ON GRID,USB_MODEM,3G,1082,20,,7b5c2d78-a8ec-4442-a6db-401b5ad78741,G_RWA_02348,-1.77356,29.68542,36.84,57.89,5.26
2.62111E+15,-1.775277778,29.52111111,2625,2625,350409,EP NYAMUGEYO,GOVERNMENT_AIDED,PRIMARY,NGORORERO,KABAYA,NGOMA,GITUMBA,ON GRID,FOUR_G,4G,972,17,,ecbeb88c-a8fb-47b6-aa3a-ada3394a8145,G_RWA_02625,-1.775277778,29.52111111,31.63,56.12,12.24
2.62494E+15,-1.81664,29.82756,3064,3064,421712,JANGO,PUBLIC,PRIMARY,GAKENKE,RULI,JANGO,MUBUGA,OFF GRID,NONE,None,532,20,,08968768-71cd-4808-a232-1ed261902300,G_RWA_03064,-1.81664,29.82756,35.57,57.05,7.38
2.62361E+15,-1.37367,29.72094,3327,3327,440313,RUKO,GOVERNMENT_AIDED,PRIMARY,BURERA,CYANIKA,NYAGAHINGA,KANYABARANZI,OFF GRID,NONE,None,953,14,,7b487b0b-f1e9-435f-a59f-c7a7fd72aa52,G_RWA_03327,-1.37367,29.72094,34.21,47.37,18.42
2.61571E+15,-2.36894,29.08947,3609,3609,370511,MUTUSA,GOVERNMENT_AIDED,PRIMARY,NYAMASHEKE,KAGANO,RWESERO,RWESERO,ON GRID,USB_MODEM,3G,959,17,,84f12baf-b270-48d3-9e4f-cc2f47dfbb29,G_RWA_03609,-2.36894,29.08947,29.45,58.9,11.66
2.62544E+15,-2.0916944,29.8676388,3748,3748,280905,NYAGIHAMBA,GOVERNMENT_AIDED,PRIMARY,KAMONYI,NYARUBAKA,KAMBYEYI,NYAGIHAMBA,ON GRID,USB_MODEM,3G,2137,31,,cb082efd-019e-45a5-b7d8-04f760a4894f,G_RWA_03748,-2.0916944,29.8676388,29.02,62.46,8.52
2.62907E+15,-2.225416667,30.15713889,3811,3811,570501,ECOLE SECONDAIRE KAMABUYE,PUBLIC,SECONDARY,BUGESERA,MAYANGE,MBYO,RUGARAMA,ON GRID,FOUR_G,4G,226,12,,c5a6af90-7b32-46a4-b52b-ba43976303c2,G_RWA_03811,-2.225416667,30.15713889,32.58,59.47,7.95
2.61801E+15,-2.07417,29.273583,3877,3877,270831,UNIQUE TECHNICAL SHOOL,PRIVATE,SECONDARY,MUHANGA,NYAMABUYE,REMERA,KINYENKANDA,OFF GRID,NONE,None,532,20,,f55dc2bb-244d-413b-ab18-933d44a5c952,G_RWA_03877,-2.07417,29.273583,32.37,55.4,12.23
2.63025E+15,-1.753333333,30.25166667,436,436,450504,GS KAGOGO,PUBLIC,12YBE,GICUMBI,GITI,MUREHE,CYAMABANO,ON GRID,WIMAX,3.5G,2335,34,335,04ec8774-8f5e-4270-b010-2b32df793935,G_RWA_00436,-1.753333333,30.25166667,39.08,54.02,6.9
2.62523E+15,-1.371944444,29.85027778,583,583,350711,EP NYAMIYAGA,PUBLIC,"""PRE_PRIMARY,PRIMARY""",BURERA,BUTARO,GATSIBO,KINDOYI,ON GRID,NONE,None,257,20,805,e996f37c-e251-4a1b-90bd-e6f0910d58fa,G_RWA_00583,-1.371944444,29.85027778,48.28,41.38,10.34
2.62152E+15,-2.435138889,29.55361111,610,610,120931,EP MUGANZA,PUBLIC,"""PRE_PRIMARY,PRIMARY""",NYAMAGABE,KIBILIZI,BUGARURA,KASEBUTURANYI,ON GRID,USB_MODEM,3G,40,5,138,8b05556a-f9dc-43ab-9627-4a579b5eba2a,G_RWA_00610,-2.435138889,29.55361111,38.52,53.28,8.2
2.62819E+15,-1.946305556,30.08691667,723,723,110511,EM AMIZERO,PUBLIC,"""PRE_PRIMARY,PRIMARY""",GASABO,KACYIRU,KAMATAMU,KAMUHIRE,ON GRID,USB_MODEM,3G,270,12,144,a5430756-13bb-4f25-87ce-43c116788e60,G_RWA_00723,-1.946305556,30.08691667,23.54,68.47,7.99
2.63176E+15,-2.033944444,30.37277778,759,759,210618,EM KARAMBI,PUBLIC,"""PRE_PRIMARY,PRIMARY""",RWAMAGANA,RUBONA,KARAMBI,KARAMBI,ON GRID,USB_MODEM,3G,420,17,129,20645241-aa08-443e-9253-b909ca1d58be,G_RWA_00759,-2.033944444,30.37277778,32.84,61.27,5.88
2.62414E+15,-1.799638889,29.76305556,791,791,551110,EP NTUNGAMO,PUBLIC,"""PRE_PRIMARY,PRIMARY""",MUHANGA,RONGI,NYAMIRAMBO,KABAKUNGU,ON GRID,USB_MODEM,3G,691,27,278,5e10370f-792b-45f4-8b96-548177f604f6,G_RWA_00791,-1.799638889,29.76305556,36.29,57.26,6.45
2.62631E+15,-2.071861111,29.93716667,884,884,570114,GS MATABA,PUBLIC,12YBE,KAMONYI,NYAMIYAGA,NGOMA,BUHORO,ON GRID,USB_MODEM,3G,272,20,203,75a197de-a883-4248-bd15-49b877730357,G_RWA_00884,-2.071861111,29.93716667,27.86,63.64,8.5
