tile_bigint,clean_lat,clean_lon,uuid,country,source,giga_school_id,source_school_id,name,education_level,lat,lon,hex8,dq_score,source_timestamp,master_timestamp,school_archive,electricity_availability,connectivity_availability,num_students,num_teachers,num_computers,computer_lab,percent_2g,percent_3g,percent_4g
2.10E+15,8.216915,-12.03468,04654bcf-67a5-31cc-ac96-b94e8ddfb0e7,Sierra Leone,government,G_SL_007837,330902205,"""AIKEN UNITED METHODIST CHURCH PRIMARY SCHOOL KORI  (MOBAI SECTION, LARGOR KESSINIMA TOWN (8.216917 ; -12.03467)""",Primary,8.216915,-12.03468,8875b645adfffff,1,2020,17:40.1,No,No,No,205,8,,No,12.4,73.64,13.95
2.10E+15,8.28047,-12.19011,ab798abb-3e61-3e68-8a4e-0f21c71cedf7,Sierra Leone,government,G_SL_007864,330901203,"""MOYAMBA DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL  (BAILEY LARGO SECTION, BUNUMBU TOWN (8.280325 ; -12.19025)""",Primary,8.28047,-12.19011,8875b64ab5fffff,1,2020,17:40.1,No,No,No,156,4,,No,11.81,74.02,14.17
2.10E+15,7.848025,-12.16106,f3d2e44c-9a47-3919-82a0-6aba16c1d4d2,Sierra Leone,government,G_SL_007995,331101215,"""UNITED METHODIST CHURCH MOKONEH  (WUBANGA SECTION, MOKONEH TOWN (7.848049 ; -12.16115)""",Primary,7.848025,-12.16106,8875b2dac9fffff,1,2020,17:40.1,No,No,No,284,3,,No,11.72,74.22,14.06
2.10E+15,7.492462,-11.83197,8cf29f3f-33f1-3e81-80ba-060e1e15d612,Sierra Leone,government,G_SL_008324,340501213,"""ST .JOSEPH ROMAN CATHOLIC PRIMARY SCHOOL  (LOWER PEMBA SECTION, GANDORHUN TOWN (7.492479 ; -11.83209)""",Primary,7.492462,-11.83197,8875b21425fffff,1,2020,17:40.1,No,No,No,200,5,,No,12.12,73.48,14.39
2.09E+15,8.374212,-13.09939,89b33002-a4cb-3bf2-87ce-b0fc93811b77,Sierra Leone,government,G_SL_008648,410303213,"""ANSARUL ISLAMIC PRIMARY  (ROKEL SECTION, ROKEL TOWN (8.374228 ; -13.09943)""",Primary,8.374212,-13.09939,8854cc362bfffff,1,2020,17:40.1,No,No,No,450,16,,No,11.72,72.66,15.63
2.09E+15,8.316527,-13.0647,5f5368e2-dc70-3053-9444-6277a5ced83c,Sierra Leone,government,G_SL_008724,420302443,"""DARUL SALAM ISLAMIC  PRIMARY SCHOOL  (MONKEY BUSH SECTION, MONKEY BUSH TOWN (8.316483 ; -13.06473)""",Primary,8.316527,-13.0647,8854cc36b1fffff,0.94,2020,17:40.1,No,No,No,311,10,,No,11.81,72.44,15.75
2.09E+15,8.425081,-13.27915,340f12d0-f2f5-32f5-aa8a-2223e62925b7,Sierra Leone,government,G_SL_009114,410403309,"""BISHOP JANE MIDDLETON HIGH SCHOOL  (GODERICH SECTION, GODERICH TOWN (8.425106 ; -13.279)""",Secondary,8.425081,-13.27915,8854cc3147fffff,0.67,2020,17:40.1,No,Yes,No,380,22,,No,11.02,74.02,14.96
2.09E+15,8.488775,-13.20777,75c5091f-9b72-3dfe-af1f-4e9a60698193,Sierra Leone,government,G_SL_009455,420301203,"""BISHOP CROTHER INFANT PRIMARY SCHOOL  (CLINE TOWN SECTION, CLINE TOWN TOWN (8.488877 ; -13.20803)""",Primary,8.488775,-13.20777,8854cca997fffff,0.67,2020,17:40.1,No,No,No,243,7,,No,11.02,74.02,14.96
2.09E+15,8.449622,-13.16931,1d7b392a-585c-3e6b-a53e-f1896577d6fa,Sierra Leone,government,G_SL_009720,420507219,"""CHURCH OF THE LORD ALADURA PRIMARY SCHOOL  (EAST SECTION, WELLINGTON TOWN (8.449516 ; -13.17)""",Primary,8.449622,-13.16931,8854cc321bfffff,1,2020,17:40.1,No,Yes,No,50,4,,No,10.94,74.22,14.84
2.09E+15,8.475767,-13.18846,282123ff-53a8-3f23-ad0b-fdef8c2ac9be,Sierra Leone,government,G_SL_009854,420516405,"""GOVERNMENT INDEPENDENCE MEMORIAL SECONDARY SCHOOL  (KISSY SECTION, KISSY TOWN (8.476712 ; -13.18812)""",Secondary,8.475767,-13.18846,8854cc3243fffff,1,2020,17:40.1,No,Yes,No,1391,28,,No,10.94,74.22,14.84
2.09E+15,8.425039,-13.15852,3070f8ce-d308-3f35-bee3-f74210cd35ec,Sierra Leone,government,G_SL_009901,420502225,"""HUNTINGDON R.E.C.PRIMARY, ALLEN TOWN. P.M""",Primary,8.425039,-13.15852,8854cc32d5fffff,0.67,2020,17:40.1,No,No,No,378,13,,No,10.94,74.22,14.84
2.09E+15,8.467877,-13.23868,5e75aa5b-1bc0-33cf-916f-f56e11653494,Sierra Leone,government,G_SL_010457,420705215,"""BETHEL NURSERY AND PRIMARY SCOOL  (NEW ENGLAND FIELD(127) SECTION, FREETOWN TOWN (8.467923 ; -13.23889)""",Primary,8.467877,-13.23868,8854cc3355fffff,1,2020,17:40.1,No,Yes,No,21,2,,No,11.02,74.02,14.96
2.09E+15,8.454895,-13.24117,331168bd-0eb6-314b-8ba0-b581fe8ea8c7,Sierra Leone,government,G_SL_010466,420802101,CARDIFF COMMUNITY PRE SCHOOL,Primary,8.454895,-13.24117,8854cc331dfffff,1,2020,17:40.1,No,Yes,No,160,3,,No,11.02,74.02,14.96
2.09E+15,8.641937,-13.22287,d6eef7b8-43f9-3563-b87a-e17aee031769,Sierra Leone,government,G_SL_000131,,SIERRA LEONE  MUSLIM BROTHER HOOD PRIMARY SCHOOL  JUNIOR,Primary,8.641937,-13.22287,8854cc16d1fffff,0.67,2020,17:40.1,No,No,No,473,6,,No,11.02,74.02,14.96
2.10E+15,8.883141,-12.0528,2b431cdf-1f76-36d0-9db0-7056c05fe684,Sierra Leone,government,G_SL_000180,999999988,"""SAINT FRANCIS  PRIMARY  SCHOOL ,  MAKENI  (MAYANKA SECTION, AZZOLINE HIGH WAY MAKENI TOWN (8.883003 ; -12.05278)""",Primary,8.883141,-12.0528,8854ebae4bfffff,0.61,2020,17:40.1,No,No,No,326,9,,No,11.81,73.23,14.96
2.12E+15,9.105514,-10.73871,be433c48-256c-3708-bcdd-83efd350de84,Sierra Leone,government,G_SL_000193,,RC PRIMARY SCHOOL SANKARAMA,Primary,9.105514,-10.73871,8875b4d663fffff,0.67,2020,17:40.1,No,No,No,215,3,,No,11.9,73.81,14.29
2.11E+15,9.587353,-11.55098,75f2bc77-cd87-3337-9a3f-7bfd883048a2,Sierra Leone,government,G_SL_000202,,MCA PRIMARY SCHOOL,Primary,9.587353,-11.55098,8854e9d5adfffff,0.67,2020,17:40.1,No,No,No,70,4,,No,12,73.6,14.4
2.09E+15,8.465409,-13.22388,7444a5e1-2d37-3d77-b670-fc2d8d2b26ea,Sierra Leone,government,G_SL_000411,,IMMACULATE ACADEMY SENIOR SECONDARY SCHOOL KARGBO DRIVE TREE PLANTING,Secondary,8.465409,-13.22388,8854cc335bfffff,0.67,2020,17:40.1,No,Yes,No,235,7,,No,11.02,74.02,14.96
2.09E+15,8.466649,-13.24717,6b118abd-b1eb-365c-9163-f7a023d8ec6e,Sierra Leone,government,G_SL_000502,420706306,COMPASSIONATE HIGH SCHOOL,Primary,8.466649,-13.24717,8854cc3309fffff,0.67,2020,17:40.1,No,Yes,No,207,5,,No,11.02,74.02,14.96
2.12E+15,8.460238,-10.33109,ff533d0a-ecc7-39c6-bc1d-05372d5c7393,Sierra Leone,government,G_SL_000670,110401203,"""SPIRITUAL LIFE PRIMARY SCHOOL  (TOLI SECTION, KOINDU TOWN (8.460295 ; -10.33112)""",Primary,8.460238,-10.33109,8875b4369bfffff,1,2020,17:40.1,No,No,No,135,6,,No,11.72,73.44,14.84
2.11E+15,7.754158,-11.19475,b53b2a16-84a6-34e2-8119-979ba13a47b6,Sierra Leone,government,G_SL_001057,120102217,"""KENEMA DISTRICT COUNCIL  (FOWAI SECTION, KPANDEBU TOWN (7.754149 ; -11.19479)""",Primary,7.754158,-11.19475,8875b0465bfffff,1,2020,17:40.1,No,No,No,398,10,,No,10.94,74.22,14.84
2.11E+15,7.861325,-11.19206,95b9f24b-fe20-3d6c-8241-58f2fa0bf0cc,Sierra Leone,government,G_SL_001320,129103103,"""FREE PENTECOSTAL PRE-SCHOOL  (GBOKAKAJAMA SECTION, FILLIE STREET TOWN (7.861362 ; -11.19213)""",Primary,7.861325,-11.19206,8875b0563dfffff,1,2020,17:40.1,No,Yes,No,102,2,,No,11.63,73.64,14.73
2.11E+15,7.872542,-11.17733,c989656a-5487-3653-ae9b-d488b8f7f2ab,Sierra Leone,government,G_SL_001411,129103252,"""LOGOS PRIMARY SCHOOL  (GBO KAKAJAMA SECTION, KPAYAMA TOWN (7.872463 ; -11.17733)""",Primary,7.872542,-11.17733,8875b0560bfffff,1,2020,17:40.1,No,Yes,No,121,6,,No,11.63,73.64,14.73
2.11E+15,7.880648,-11.19209,ba31f36e-c20f-355b-a372-558ea8f3a7b6,Sierra Leone,government,G_SL_001508,129102405,"""THE DOOR INTERNATIONAL ACADEMY SENIOR SECONDARY  (GBO LAMBAYAMA SECTION, KENGEH STREET TOWN (7.880502 ; -11.19186)""",Secondary,7.880648,-11.19209,8875b05663fffff,1,2020,17:40.1,No,No,No,293,6,,No,11.54,73.85,14.62
2.11E+15,8.166886,-10.94665,e5442e91-3bc6-36de-9cb5-22b5bcf9cb37,Sierra Leone,government,G_SL_001629,120801218,"""ROMAN CATHOLIC PRIMARY WEIMA  (MBONYA SECTION, WEIMA TOWN (8.166927 ; -10.9466)""",Primary,8.166886,-10.94665,8875b0d6cdfffff,1,2020,17:40.1,No,No,No,281,5,,No,11.36,74.24,14.39
2.11E+15,7.868165,-11.17669,e9fe69be-347f-38d0-9e8c-719481c365eb,Sierra Leone,government,G_SL_001761,129103311,"""SEYDI INTERNATIONAL BILINGUAL SCHOOL  (NONGOWA SECTION, KENEMA TOWN (7.868248 ; -11.17671)""",Secondary,7.868165,-11.17669,8875b05603fffff,1,2020,17:40.1,No,No,No,330,8,,No,11.63,73.64,14.73
2.12E+15,8.633846,-10.54113,72de47c3-37ea-3501-9e7a-a3f7f82106f3,Sierra Leone,government,G_SL_001966,130303203,"""ROMAN CATHOLIC PRIMARY SCHOOL  (YAMBIDU SECTION, KUNTEH TOWN (8.633739 ; -10.54109)""",Primary,8.633846,-10.54113,8875b406d3fffff,1,2020,17:40.1,No,Yes,No,245,6,,No,11.63,73.64,14.73
2.11E+15,8.650667,-10.95447,f4e0b841-c45d-371c-b34e-5a01c744c8fb,Sierra Leone,government,G_SL_002008,130508401,"""GBENSE HIGH SENIOR SECONDARY SCHOOL  (MOINDEFEH SECTION, KOIDU CITY TOWN (8.650567 ; -10.95436)""",Secondary,8.650667,-10.95447,8875b44619fffff,1,2020,17:40.1,No,No,No,679,13,,No,11.9,73.81,14.29
2.11E+15,8.653212,-10.95771,fbddc093-d65b-375c-b34d-3182e785e70e,Sierra Leone,government,G_SL_002009,139103240,"""GOD IS OUR LIGHT PRIMARY SCHOOL SAMANDU  (MOINDEKOR SECTION, KOIDU CITY TOWN (8.653254 ; -10.95775)""",Primary,8.653212,-10.95771,8875b4461dfffff,1,2020,17:40.1,No,No,No,499,14,,No,11.9,73.81,14.29
2.11E+15,8.654734,-10.95849,d5a3ea8a-5c8c-3db8-bed0-f34e02dbff12,Sierra Leone,government,G_SL_002152,139103307,"""GOD IS OUR LIGHT SEC. SCHOOL  (MOIDEFEH SECTION, SAMANDU TOWN (8.654663 ; -10.95843)""",Secondary,8.654734,-10.95849,8875b44657fffff,1,2020,17:40.1,No,No,No,794,20,,No,11.9,73.81,14.29
2.11E+15,8.641606,-10.9623,cbd0ca96-bc64-3ae4-a4e1-ec75a5b578eb,Sierra Leone,government,G_SL_002624,139103358,"""PENTAGON AGRICULTURAL  JUNIOR  SECONDARY  SCHOOL  (TANKORO SECTION, KOIDU CITY BUNGALOW TOWN (8.641651 ; -10.96232)""",Secondary,8.641606,-10.9623,8875b44617fffff,0.94,2020,17:40.1,No,No,No,120,6,,No,11.9,73.81,14.29
2.09E+15,9.116368,-12.92266,fd57524b-8bc9-3a5f-b3da-6c0c1e8292d8,Sierra Leone,government,G_SL_002782,220304114,"""IBRAHIM SULTAN MEMORIAL PRE PRIMARY SCHOOL  (KAMBIA SECTION, KAMBIA 1 TOWN (9.123057 ; -12.91885)""",Primary,9.116368,-12.92266,8854ea2431fffff,1,2020,17:40.1,No,No,No,61,4,,No,10.94,74.22,14.84
2.09E+15,9.103741,-12.92211,b9d5f1f4-fcc3-3492-8df9-3f077fa815f9,Sierra Leone,government,G_SL_002821,220304209,"""MARIA A CHARM INTERNATIONAL  ACCADEMY PRIMARY SCHOOL  (KAMBIA SECTION, KAMBAI 2 TOWN (9.104048 ; -12.92157)""",Primary,9.103741,-12.92211,8854ea25d9fffff,1,2020,17:40.1,No,No,No,296,7,,No,10.94,74.22,14.84
2.09E+15,8.899739,-13.00424,3d4075d0-1d29-31a6-ae05-d9d37e5968ea,Sierra Leone,government,G_SL_002886,220401210,"""BAPTIST MODEL PRIMARY SCHOOL  (ROWOLLON SECTION, ROBANA TOWN (8.89976 ; -13.00437)""",Primary,8.899739,-13.00424,8854eb4b03fffff,1,2020,17:40.1,No,No,No,316,9,,No,11.02,74.02,14.96
2.09E+15,9.319712,-12.70461,a2b23050-c507-39ea-8d4b-2a1d51b81dbb,Sierra Leone,government,G_SL_003040,220702214,"""KAMASOKO OPHANAGE PRIMARY SCHOOL  (KANTHATINEH SECTION, KAMASOKO TOWN (9.319801 ; -12.70457)""",Primary,9.319712,-12.70461,8854ebdaa9fffff,1,2020,17:40.1,No,No,No,62,2,,No,11.11,74.6,14.29
2.09E+15,8.906255,-12.64479,ca2428d0-ebf4-3be5-99e0-57497710ba89,Sierra Leone,government,G_SL_003146,240302204,"""DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL  (MAKABARIE SECTION, LAL-KAREFAY TOWN (8.906362 ; -12.64459)""",Primary,8.906255,-12.64479,8854eb094dfffff,1,2020,17:40.1,No,No,No,175,6,,No,10.94,74.22,14.84
2.10E+15,9.435628,-12.30434,a06edd8d-3595-39e5-9201-7063024980fd,Sierra Leone,government,G_SL_003292,211003213,"""SIERRA LEONE MUSLIM WOMEN BENEVOLENT ORGANISATION  (ROTHATHA SECTION, ROTHATHA TOWN (9.435609 ; -12.30429)""",Primary,9.435628,-12.30434,8854e864e1fffff,1,2020,17:40.1,No,No,No,422,8,,No,11.2,73.6,15.2
2.09E+15,8.657661,-13.23707,1aa4ba07-2569-390c-89f5-06287aeff5c3,Sierra Leone,government,G_SL_003660,240405206,"""KULAFAI  RASHIDEEN LSLAMIC  PRIMARY SCHOOL  (MAYAYA SECTION, PEWULAY TOWN (8.657619 ; -13.23696)""",Primary,8.657661,-13.23707,8854cc16c9fffff,1,2020,17:40.1,No,No,No,200,6,,No,11.02,74.02,14.96
2.09E+15,8.545058,-12.71535,e02b72b5-0328-32e0-b231-da9dfa2a95ec,Sierra Leone,government,G_SL_003872,240503216,"""EVANGELICAL MODEL PRIMARY SCHOOL  (ROKEL SECTION, ROTIFUNK KOYA TOWN (8.545122 ; -12.71524)""",Primary,8.545058,-12.71535,8854eb6f47fffff,1,2020,17:40.1,No,No,No,284,7,,No,11.9,73.02,15.08
2.09E+15,8.810252,-13.12007,7921ce5e-b0ee-3ff9-b034-07094882db92,Sierra Leone,government,G_SL_004009,240606211,"""SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY  (GBAINTY SECTION, MAFORAY TOWN (8.810268 ; -13.12005)""",Primary,8.810252,-13.12007,8854cc8403fffff,1,2020,17:40.1,No,No,No,320,7,,No,11.02,74.02,14.96
2.10E+15,9.3157,-11.87523,2767c241-8ceb-3c47-a353-0d6a37b38b09,Sierra Leone,government,G_SL_004301,210102216,"""AL-HARRKAN ISLAMIC PRIMARY SCHOOL  (KASANKORIE SECTION, MADINA   FULLAH TOWN (9.315671 ; -11.87528)""",Primary,9.3157,-11.87523,8854e94301fffff,0.94,2020,17:40.1,No,No,No,150,3,,No,12,72.8,15.2
2.10E+15,8.892347,-12.03092,e3e9a456-1598-3755-92f3-e9e3e19de712,Sierra Leone,government,G_SL_004441,219101222,"""HOLY SPIRIT PRIMARY SCHOOL, MASUBA  (MASUBA SECTION, MASUBA MAKENI TOWN (8.892282 ; -12.03102)""",Primary,8.892347,-12.03092,8854eba0bbfffff,1,2020,17:40.1,No,No,No,1017,25,,No,11.81,73.23,14.96
2.11E+15,9.687276,-11.09678,fc3e4f09-aaef-3e2b-8c2e-b0fa91b6c456,Sierra Leone,government,G_SL_005006,230501204,"""ROMAN CATHOLIC PRIMARY SCHOOL  (MORIFINDUGU SECTION I SECTION, KOMBILI TOWN (9.687337 ; -11.09684)""",Primary,9.687276,-11.09678,8854e99627fffff,1,2020,17:40.1,No,No,No,304,8,,No,11.9,73.81,14.29
2.11E+15,9.076977,-11.0365,84377164-5b60-3851-8532-0c872bf79ac6,Sierra Leone,government,G_SL_005034,230602210,"""MISSIONARY  CHURCH   OF  AFRICA   PRIMARY  SCHOOL  (NEYA2 SECTION, MANSOFINIA TOWN (9.076988 ; -11.03677)""",Primary,9.076977,-11.0365,8875b4d91bfffff,0.94,2020,17:40.1,No,No,No,488,7,,No,12,73.6,14.4
2.11E+15,9.165388,-10.98142,5549c19d-0d25-39f7-ae60-164de3c0f12a,Sierra Leone,government,G_SL_005036,230601204,"""MISSIONARY  CHURCH   OF  AFRICA   PRIMARY  SCHOOL  , FANKOYA  (NEYA 1 SECTION, FANKAYA TOWN (9.165491 ; -10.98137)""",Primary,9.165388,-10.98142,8854e9a591fffff,1,2020,17:40.1,No,No,No,112,2,,No,12,73.6,14.4
2.11E+15,8.631778,-11.66052,b87b3e20-576a-3977-892a-594ff9e01256,Sierra Leone,government,G_SL_005684,250701127,"""TONKOLILI DISTRICT COUNCIL PRESCHOOL  (MAKALI SECTION, MAKALI TOWN (8.720465 ; -11.93442)""",Primary,8.631778,-11.66052,8875b6895bfffff,1,2020,17:40.1,No,No,No,47,4,,No,11.9,73.02,15.08
2.11E+15,8.64206,-11.47254,531ad1fc-8f8e-391f-9290-9c2e04b23cf2,Sierra Leone,government,G_SL_005730,250603105,"""ROMAN CATHOLIC PRE-SCHOOL  (MASINGBI SECTION SECTION, MASINGBI TOWN (8.642051 ; -11.47249)""",Primary,8.64206,-11.47254,8875b6808dfffff,1,2020,17:40.1,No,No,No,53,3,,No,12.6,73.23,14.17
2.10E+15,8.566652,-11.86895,ed3d7b48-a52c-373f-8196-7fc341d27b15,Sierra Leone,government,G_SL_005831,250101209,"""ROMAN CATHOLIC PRIMARY SCHOOL MAMANO  (PETIFU MAYEPOH SECTION, MAMANO TOWN (8.56663 ; -11.86886)""",Primary,8.566652,-11.86895,8875b6ce19fffff,1,2020,17:40.1,No,No,No,140,4,,No,11.9,73.81,14.29
2.10E+15,8.380106,-12.42842,0b218cac-32bf-38b9-b6bb-697f0edd267d,Sierra Leone,government,G_SL_005974,251103101,"""AHAMADIYYA PRE-SCHOOL RORUKS  (PETIFU SECTION SECTION, RORUKS VILLAGE TOWN (8.38014 ; -12.4284)""",Primary,8.380106,-12.42842,8854cd8251fffff,1,2020,17:40.1,No,No,No,56,4,,No,11.81,74.02,14.17
2.10E+15,8.421525,-12.36072,7f04671e-d863-3dc3-8a50-011136b305f8,Sierra Leone,government,G_SL_005991,251102302,"""ISLAMIC DAWAN JUNIOR SECONDARY SCHOOL.  (MACROGBA SECTION, MACROGBA TOWN (8.421727 ; -12.36205)""",Secondary,8.421525,-12.36072,8854cd9709fffff,1,2020,17:40.1,No,No,No,295,9,,No,11.81,74.02,14.17
2.10E+15,8.442242,-12.37632,cd724cd0-4307-3e63-b414-e0f62969018e,Sierra Leone,government,G_SL_006030,251104266,"""UMC  (MACROGBA SECTION, GBOMBANA TOWN (8.442071 ; -12.37634)""",Primary,8.442242,-12.37632,8854cd9297fffff,1,2020,17:40.1,No,No,No,210,3,,No,11.81,74.02,14.17
2.11E+15,8.078806,-11.35761,ffa8cebf-a705-3822-9ac8-a69cbecc85ac,Sierra Leone,government,G_SL_006195,310101210,"""NAMYA ISLAMIC PRIMARY  (NGIEHUN SECTION, NGIEHUN TOWN (8.089463 ; -11.38205)""",Primary,8.078806,-11.35761,8875b6348bfffff,1,2020,17:40.1,No,No,No,266,2,,No,11.54,73.85,14.62
2.10E+15,7.977129,-11.73955,afd8206a-e2df-3b14-8312-4512119235cd,Sierra Leone,government,G_SL_006404,319101138,"""FIRST BAPTIST PRE-SCHOOL  (KULANDA TOWN SECTION, KULANDA TOWN TOWN (7.977008 ; -11.73952)""",Primary,7.977129,-11.73955,8875b666d7fffff,0.67,2020,17:40.1,No,Yes,No,24,2,,No,10.85,74.42,14.73
2.10E+15,7.954565,-11.75214,fff9a65a-16ed-3bbd-90ac-32e35473004f,Sierra Leone,government,G_SL_006830,319102209,"""SAINT PIUS PRIMARY SCHOOL  (NJAGBOIMA SECTION, NJAGBOIMA TOWN (7.954617 ; -11.75217)""",Primary,7.954565,-11.75214,8875b666bbfffff,1,2020,17:40.1,No,No,No,672,20,,No,10.85,74.42,14.73
2.10E+15,7.680549,-11.92084,83e04308-927c-3da4-8898-0d064548df1f,Sierra Leone,government,G_SL_006931,311002203,"""ROMAN CATHOLIC PRIMARY SCHOOL  (KAMBA SECTION, FEIBA TOWN (7.680188 ; -11.92005)""",Primary,7.680549,-11.92084,8875b289e1fffff,1,2020,17:40.1,No,No,No,400,5,,No,11.45,74.05,14.5
2.11E+15,8.154531,-11.60037,d061dd55-e7d4-3980-9cbc-e07b17263aca,Sierra Leone,government,G_SL_006972,311101221,"""SIERRA LEONE CHURCH PRIMARY SCHOOL , SAHN  (YALENGA SECTION, SAHN TOWN (8.154584 ; -11.60032)""",Primary,8.154531,-11.60037,8875b63aadfffff,1,2020,17:40.1,No,No,No,156,7,,No,11.63,74.42,13.95
2.10E+15,7.57366,-12.15367,cc8354a9-7c7a-3741-adb5-999af2f5d3b0,Sierra Leone,government,G_SL_007354,320502203,"""ROMAN CATHOLIC PRIMARY SCHOOL BLAMA JONG  (SOPAN CLEVELAND SECTION, BLAMA TOWN (7.573876 ; -12.15368)""",Primary,7.57366,-12.15367,8875b2cddbfffff,1,2020,17:40.1,No,No,No,325,7,,No,10.85,74.42,14.73
2.09E+15,8.150323,-12.71836,57080b16-fd15-361c-a7db-47db14dc6b1f,Sierra Leone,government,G_SL_007521,330202207,"""EVANGICAL MODEL PRIMARY SCHOOL  (KASSI POTO SECTION, MOGBINDI TOWN (8.150363 ; -12.71833)""",Primary,8.150323,-12.71836,8854cd1163fffff,1,2020,17:40.1,No,No,No,153,3,,No,11.72,74.22,14.06
2.10E+15,8.322622,-12.28832,abd8bab5-d329-35ed-98a2-be2ab4ef3bc2,Sierra Leone,government,G_SL_007670,330401226,"""UNITED METHODIST CHURCH PRIMARY ROGBOYA  (MANINGA SECTION, ROGBOYA TOWN (8.322775 ; -12.28855)""",Primary,8.322622,-12.28832,8854cd949bfffff,1,2020,17:40.1,No,No,No,207,4,,No,11.81,74.02,14.17
2.10E+15,8.115129,-12.05396,bbc810ce-4ed4-3679-bc95-f5ccd548ecdc,Sierra Leone,government,G_SL_007857,330902103,"""MORKWE PRE-SCHOOL  (MOKABA SECTION SECTION, MOSONGO NEW TOWN (8.115135 ; -12.05402)""",Primary,8.115129,-12.05396,8875b67913fffff,1,2020,17:40.1,No,No,No,36,3,,No,12.4,73.64,13.95
2.10E+15,8.201905,-12.06222,216b063f-f73a-3064-a918-39bab4700996,Sierra Leone,government,G_SL_007889,330902107,"""UMC PRE-SCHOOL  (GBAYA TOWN SECTION SECTION, TAIAMA TOWN (8.201706 ; -12.06202)""",Primary,8.201905,-12.06222,8875b64e95fffff,1,2020,17:40.1,No,No,No,150,3,,No,12.4,73.64,13.95
2.10E+15,7.835122,-12.1396,a42bba2f-afda-3594-bedd-307d12d6c2be,Sierra Leone,government,G_SL_007977,331101202,"""ROMAN CATHOLIC PRIMARY SCHOOL  (WUBANGA SECTION, KANGA TOWN (7.835115 ; -12.13957)""",Primary,7.835122,-12.1396,8875b2d1e5fffff,0.94,2020,17:40.1,No,No,No,278,4,,No,11.72,74.22,14.06
2.09E+15,8.240388,-12.77659,b6cda0f9-61fc-33ef-b2d6-605704670b9a,Sierra Leone,government,G_SL_008038,331202203,"""EVANGELICAL PRIMARY SCHOOL  (YONI SECTION, MAFUNGBAY TOWN (8.23941 ; -12.77751)""",Primary,8.240388,-12.77659,8854cdc46dfffff,1,2020,17:40.1,No,No,No,256,5,,No,11.81,74.02,14.17
2.09E+15,7.766798,-12.7227,31ed6f8c-ed27-3969-8311-a4f356aaf347,Sierra Leone,government,G_SL_008074,331301209,"""UNITED METHODIST CHURCH PRIMARY SCHOOL  (KEBAIL SECTION, MOKPANABOM TOWN (7.766818 ; -12.72266)""",Primary,7.766798,-12.7227,8854cd76e5fffff,0.94,2020,17:40.1,No,No,No,213,5,,No,11.54,74.62,13.85
2.11E+15,7.355054,-11.70593,0d5810da-4f29-3b67-8f6b-813e6467563f,Sierra Leone,government,G_SL_008208,340703221,"""ISLAMIC CALL SOCIETY7 PRIMARY SCHOOL  (KPANGA SECTION, YONNI TOWN TOWN (7.354998 ; -11.70614)""",Primary,7.355054,-11.70593,8875b23245fffff,1,2020,17:40.1,No,No,No,270,7,,No,11.54,73.85,14.62
2.11E+15,7.318135,-11.30758,201a3642-9b90-373d-a328-46d85333fe9e,Sierra Leone,government,G_SL_008274,340401206,"""AHMADIYYA  (SEILIMEH SECTION, ZIMMI TOWN (7.318187 ; -11.30758)""",Primary,7.318135,-11.30758,8875b3d285fffff,1,2020,17:40.1,No,No,No,478,7,,No,11.54,73.85,14.62
2.11E+15,7.312897,-11.3153,4310e178-204f-375f-a8f1-d91581378786,Sierra Leone,government,G_SL_008295,340401211,"""SIERRA LEONE CHURCH PRIMARY SCHOOL  (SEILIMEH SECTION, ZIMMI TOWN (7.312842 ; -11.31523)""",Primary,7.312897,-11.3153,8875b3d2a9fffff,0.94,2020,17:40.1,No,No,No,331,9,,No,11.54,73.85,14.62
2.11E+15,7.090619,-11.40703,c03de2b4-cef0-3bf1-81b2-b0b37d5dc28c,Sierra Leone,government,G_SL_008385,341002101,"""PUJEHUN DISTRICT COUNCIL PRE-SCHOOL  (ZOKER 1 SECTION, FAIRO TOWN (7.090473 ; -11.40695)""",Primary,7.090619,-11.40703,8875b3ce23fffff,0.67,2020,17:40.1,No,No,No,85,4,,No,14.39,71.21,14.39
2.09E+15,8.330064,-13.04429,04e9b229-2e72-3009-9b48-3cd28951b8c5,Sierra Leone,government,G_SL_008507,410101210,"""MUHAJIRIN PRIMARY SCHOLL  (KOYA RURAL SECTION, MORABIE TOWN (8.330318 ; -13.04407)""",Primary,8.330064,-13.04429,8854cc3691fffff,1,2020,17:40.1,No,No,No,197,6,,No,11.81,72.44,15.75
2.09E+15,8.332105,-13.0438,61634a1f-9cf4-35fd-89a6-35aa323e3bac,Sierra Leone,government,G_SL_008560,410101229,"""WATERLOO ORTHODOX CHRISTIAN SCHOOL  (KOYA RURAL SECTION, MORABIE TOWN (8.332335 ; -13.04372)""",Primary,8.332105,-13.0438,8854cc3699fffff,0.94,2020,17:40.1,No,Yes,No,571,12,,No,11.81,72.44,15.75
2.09E+15,8.457746,-13.2173,00ba18de-2763-3f03-b7de-55e90653bc58,Sierra Leone,government,G_SL_008565,410201202,"""BAPTIST CONVENTION PRIMARY SCHOOL  (GLOUCESTER SECTION, GLOUCESTER TOWN (8.457886 ; -13.2171)""",Primary,8.457746,-13.2173,8854cc322dfffff,0.94,2020,17:40.1,No,No,No,502,10,,No,10.94,74.22,14.84
