uuid,country,source,school_id,giga_school_id,name,education_level,lat,lon,hex8,dq_score,source_timestamp,master_timestamp,school_archive,electricity_availability,connectivity,student_count,teacher_count,computer_count,computer_lab,fiber_node_distance,nearest_school_distance,Schools_within_1km,Schools_within_3km,Schools_within_10km,nearest_celltower_id,nearest_celltower_distance,2G,3G,4G,pop_within_1km,pop_within_3km,pop_within_7km
51398deb-e15f-34db-b734-82200ae2ebef,Sierra Leone,government,240702105,G_SL_003503,"JOHANNA KUYVENHOVEN MODEL PREPARATORY SCHOOL  (KONDATO SECTION SECTION, PORT LOKO TOWN (8.762891 ; -12.7847)",Primary,8.762853,-12.78485,8854eb7b41fffff,1,2020,44390.5956,No,No,No,109,2,,No,1.648707725,0.06992727,57,93,608,30,0.296363024,1,1,1,38346,59390,184711
af17d8b3-195f-37eb-aa7c-b581944ae089,Sierra Leone,government,240701205,G_SL_003504,"KHULAFAI RASHIDEEN ISLAMIC PRIMARY SCHOOL  (SANDA ADAMS SECTION, PORT LOKO TOWN (8.763165 ; -12.79146)",Primary,8.763042,-12.79144,8854eb7b41fffff,1,2020,44390.5956,No,No,No,379,11,,No,1.055074862,0.625367573,57,89,616,57,0.503253366,1,1,1,36584,59466,182855
48f9f40f-b9ef-35e2-9ed3-8a468f6a419a,Sierra Leone,government,240702106,G_SL_003505,"LOGOS EXPERIMENTAL PRE SCHOOL PORT LOKO  (SENDUGU SECTION, PORT LOKO TOWN (8.776802 ; -12.78571)",Primary,8.77686,-12.78575,8854eb45a7fffff,1,2020,44390.5956,No,No,No,17,3,,No,1.546690143,0.020551687,58,91,634,56,0.152591584,1,1,1,36432,60604,185299
a5302569-e016-3894-ab85-bb437a116fea,Sierra Leone,government,240706228,G_SL_003506,"LOGOS EXPERIMENTAL PRIMARY SCHOOL PORT LOKO  (SENDUGU SECTION, PORT LOKO TOWN (8.776765 ; -12.78566)",Primary,8.779444,-12.78652,8854eb45a1fffff,1,2020,44390.5956,No,No,No,302,11,,No,1.639020786,0.024332671,60,92,632,116,0.259389435,1,1,1,35950,60163,185918
7bb7b924-3aa1-33be-aaec-986e1b3db371,Sierra Leone,government,240701304,G_SL_003507,"MAFORKI AGRICULTURAL  SLMB JUNIOR SECONDARY SCHOOL  (KONDATO SECTION, PORT LOKO TOWN (8.764471 ; -12.77949)",Secondary,8.764369,-12.77947,8854eb7b4bfffff,1,2020,44390.5956,No,No,No,949,31,,No,2.131806976,0.004925736,59,91,599,196,0.277830671,1,1,1,38804,59344,185197
d7868cbe-2d62-365e-89d7-2c08a4d1937d,Sierra Leone,government,240701402,G_SL_003508,"MAFORKI AGRICULTURAL SENIOR SECONDARY SCHOOL  (KONDATO SECTION, PORT LOKO TOWN (8.764499 ; -12.77949)",Secondary,8.764349,-12.77951,8854eb7b4bfffff,1,2020,44390.5956,No,No,No,903,22,,No,2.128246866,0.004925736,59,92,599,196,0.274186341,1,1,1,38804,59344,185217
c3ff4559-214f-34c1-904b-e884f247d198,Sierra Leone,government,240702311,G_SL_003509,"MASROOR AHMADIYYA MUSLIM SECONDARY SCHOOL  (OLD PORT LOKO SECTION SECTION, OLD PORT LOKO TOWN (8.751456 ; -12.78514)",Secondary,8.75097,-12.78552,8854eb7b09fffff,1,2020,44390.5956,No,No,No,150,15,,No,2.513051186,0.025809969,54,91,578,57,1.118645439,1,1,1,34350,59398,180418
9afc7a8c-2ee2-3079-9163-901e4ae4bc23,Sierra Leone,government,240706302,G_SL_003510,"MOVEMENT OF FAITH ISLAMIC JUNIOR SEC.SCH.MAPATHEH  (MAGBENI SECTION, MAPATHE TOWN (8.794632 ; -12.82121)",Secondary,8.794739,-12.82126,8854eb4e8dfffff,1,2020,44390.5956,No,No,No,200,12,,No,3.746412703,0.006727158,7,91,572,9,3.793271436,1,1,1,4354,61063,183876
77db83e3-fdb3-36e0-a191-e2246a917618,Sierra Leone,government,240701305,G_SL_003511,"MOVEMENT OF FAITH ISLAMIC JUNIOR SECONDARY SCHOOL  (SENDUGU SECTION, PORT LOKO TOWN (8.775469 ; -12.78566)",Secondary,8.775507,-12.78557,8854eb45a7fffff,1,2020,44390.5956,No,No,No,310,19,,No,1.497115942,0.003557583,57,90,631,56,0.115576404,1,1,1,36469,60445,185344
cfb102ed-e0ad-3b5a-8a95-89969b620441,Sierra Leone,government,240706225,G_SL_003512,"MOVEMENT OF FAITH ISLAMIC PRIMARY SCHOOL  (GBERAY MORIE SECTION, KASANKOH TOWN (8.814198 ; -12.85383)",Primary,8.814398,-12.85374,8854eb4e3dfffff,1,2020,44390.5956,No,No,No,147,5,,No,7.856210713,3.466288311,1,71,584,107,7.681315964,1,1,1,1942,49793,201000
a1cdc219-250e-3394-a876-1bd2545e9c24,Sierra Leone,government,240706401,G_SL_003513,"MOVEMENT OF FAITH ISLAMIC SENIOR SECONDARY SCHOOL PORT LOKO CITY  (SENDUGU SECTION, PORT LOKO TOWN (8.775403 ; -12.78564)",Secondary,8.775519,-12.7856,8854eb45a7fffff,0.94,2020,44390.5956,No,No,No,271,16,,No,1.494642789,0.003557583,57,90,631,56,0.117844451,1,1,1,36469,60425,185324
2067186e-e083-360c-8ded-22125be8568b,Sierra Leone,government,240706210,G_SL_003514,"MOVEMENT OF FAITH PRIMARY SCHOOL  (KABATHA SECTION, MAKONTEH TOWN (8.810638 ; -12.75105)",Primary,8.810651,-12.75106,8854eb45cbfffff,1,2020,44390.5956,No,No,No,201,9,,No,6.847244799,0.6302774,5,90,612,124,2.571974399,1,1,1,3206,59780,192015
22d05cc2-2bbd-34de-909f-07137d313e01,Sierra Leone,government,240701206,G_SL_003515,"MOVEMENT OF FAITH PRIMARY SCHOOL  (SENDUGU SECTION, PORT LOKO TOWN (8.776222 ; -12.7839)",Primary,8.776201,-12.7837,8854eb45a3fffff,0.94,2020,44390.5956,No,No,No,480,13,,No,1.716346907,0.216630559,58,90,632,56,0.106794998,1,1,1,36433,60163,185370
29635027-7863-3242-9048-79535981d2a5,Sierra Leone,government,240706219,G_SL_003516,"MOVEMENT OF FAITH PRIMARY SCHOOL MAPATHEH  (MAGBENI SECTION, MAPATHE TOWN (8.795476 ; -12.81976)",Primary,8.795439,-12.81985,8854eb4ec7fffff,1,2020,44390.5956,No,No,No,288,5,,No,3.700717962,0.167844745,7,92,572,9,3.701465425,1,1,1,4323,60900,183901
6e234395-f248-3e73-a6c3-81e2552f479c,Sierra Leone,government,240702102,G_SL_003517,"OUR LADY OF LOURDES PRE-PRIMARY  SCHOOL  (FALABA SECTION, PORT LOKO TOWN (8.767224 ; -12.78199)",Primary,8.767125,-12.78199,8854eb7b49fffff,1,2020,44390.5956,No,No,No,207,5,,No,1.790000641,0.245153022,57,90,615,196,0.231901093,1,1,1,38364,59622,185447
774d15b4-5615-36ab-b34f-8a864d9e9c0c,Sierra Leone,government,240701207,G_SL_003518,"PLTC PRACTISING PRIMARY SCHOOL  (SENDUGU SECTION, PORT LOKO TOWN (8.777391 ; -12.79305)",Primary,8.777582,-12.79313,8854eb4e9bfffff,1,2020,44390.5956,No,No,No,527,15,,No,0.995141644,0.019631181,59,90,636,9,0.178504926,1,1,1,36101,59903,184517
83637d30-4a9b-3aba-87fa-59ca18648652,Sierra Leone,government,240701103,G_SL_003519,"PORT LOKO TEACHERS COLLEGE PRACTICING PRE-SCHOOL  (SENDUGU SECTION, PORT LOKO TOWN (8.77739 ; -12.79311)",Primary,8.777435,-12.79303,8854eb4e9bfffff,1,2020,44390.5956,No,No,No,125,3,,No,0.987530218,0.019631181,59,90,636,9,0.166304718,1,1,1,36180,59903,184505
3d04fcd9-312a-3496-ac7b-27c57e62ea7f,Sierra Leone,government,240701306,G_SL_003520,"PORTLOKO JUNIOR CATHOLIC SECONDARY SCHOOL  (ROMACCA SECTION SECTION, PORT LOKO TOWN (8.769807 ; -12.77625)",Secondary,8.770832,-12.77493,8854eb45b5fffff,0.67,2020,44390.5956,No,Yes,No,340,27,10,Yes,2.53997693,0.009117541,60,89,607,18,0.581972389,1,1,1,38974,59489,185944
b57f5b99-8975-3cb4-a285-911c45877343,Sierra Leone,government,240706211,G_SL_003521,"RC PRIMARY SCHOOL  (MALAL SECTION, MALAL TOWN (8.846354 ; -12.73612)",Primary,8.846454,-12.73617,8854eb4447fffff,1,2020,44390.5956,No,No,No,374,7,,No,10.85226653,0.203357826,4,63,604,125,4.716153901,1,1,1,3446,38855,201983
88abd7c4-b504-3358-920a-086b091dd7d7,Sierra Leone,government,240706234,G_SL_003522,"ROMAN CATHOLIC  SENIOR BOYS PRIMARY SCHOOL  (FALABA SECTION, PORT LOKO TOWN (8.769259 ; -12.78085)",Primary,8.769274,-12.78097,8854eb7b49fffff,0.67,2020,44390.5956,No,No,No,228,6,,No,1.875473509,0.015153959,57,92,620,18,0.472781356,1,1,1,37905,60072,184972
c51ff61b-e48e-3675-8b73-c3eead079edb,Sierra Leone,government,240702209,G_SL_003523,"ROMAN CATHOLIC GIRLS SENIOR PRIMARY SCHOOL  (FALABA SECTION, PORT LOKO TOWN (8.769317 ; -12.78101)",Primary,8.769392,-12.7809,8854eb7b49fffff,0.61,2020,44390.5956,No,No,No,311,6,,No,1.882656729,0.015153959,57,92,620,18,0.476070831,1,1,1,37883,60117,184999
9d05a631-2cab-3d15-9423-3c38af97082f,Sierra Leone,government,240702210,G_SL_003524,"ROMAN CATHOLIC JUNIOR PRIMARY SCHOOL  (FALABA SECTION, PORT LOKO TOWN (8.769021 ; -12.78073)",Primary,8.769047,-12.7808,8854eb7b49fffff,0.61,2020,44390.5956,No,No,No,535,11,,No,1.8953919,0.031307869,57,92,619,18,0.442103002,1,1,1,37943,60060,185009
862d3ce2-5be8-39b2-b630-7d08781f2957,Sierra Leone,government,240701208,G_SL_003525,"ROMAN CATHOLIC PRIMARY SCHOOL  (ROMAN CATHOLIC PRIMARY SCHOOL SECTION, PORT LOKO TOWN (8.770007 ; -12.79037)",Primary,8.770007,-12.79038,8854eb7b4dfffff,1,2020,44390.5956,No,No,No,230,7,,No,0.838402602,0.022228266,57,88,629,23,0.401859725,1,1,1,36957,59430,184092
e8c3fec1-f52f-31a2-9d35-b1923ac47c0e,Sierra Leone,government,240701218,G_SL_003526,"ROMAN CATHOLIC PRIMARY SCHOOL JUNIOR)  (SENDUGU SECTION, PORT LOKO TOWN (8.769707 ; -12.79031)",Primary,8.76981,-12.79034,8854eb7b4dfffff,1,2020,44390.5956,No,No,No,263,7,,No,0.843065464,0.022228266,57,88,628,23,0.419706065,1,1,1,36900,59433,183957
d7d9005e-9b64-396d-bc7b-a2cf8d8593a0,Sierra Leone,government,240703303,G_SL_003527,"ROPOLON ISLAMIC JUNIOR SEC SCHOOL  (MAKA SECTION, ROPOLON2 TOWN (8.796024 ; -12.70179)",Secondary,8.795947,-12.70297,8854eb4489fffff,1,2020,44390.5956,No,No,No,121,9,,No,9.821519939,0.076306319,5,74,527,124,6.454701711,1,1,1,2447,55664,224357
425e4e88-fc88-3668-a17c-f82400452706,Sierra Leone,government,240702216,G_SL_003528,"S L M B PRIMARY SCHOOL  (MACCA SECTION, PORT LOKO TOWN (8.779355 ; -12.75163)",Primary,8.779296,-12.75161,8854eb4591fffff,1,2020,44390.5956,No,No,No,150,7,,No,5.20658986,1.177355942,16,86,586,124,1.573150568,1,1,1,11139,59123,187271
295e4774-dab7-36db-976c-4e2f10c5847a,Sierra Leone,government,240706213,G_SL_003529,"S L M BMW PRIMARY  SCHOOL  (GBARAYMORIE SECTION, ROMANY EACH 1 TOWN (8.772047 ; -12.82518)",Primary,8.772092,-12.8253,8854eb4ebdfffff,0.94,2020,44390.5956,No,No,No,292,9,,No,3.012614459,2.343437215,6,91,623,9,3.762639162,1,1,1,4562,60040,178258
a4c1557a-9a95-3add-a79c-479acdc063e2,Sierra Leone,government,240701307,G_SL_003530,"S.I. KOROMA JUNIOR SECONDARY SCHOOL  (SENDUGU SECTION, PORT LOKO TOWN (8.767567 ; -12.79077)",Secondary,8.774405,-12.79091,8854eb45a7fffff,1,2020,44390.5956,No,No,No,111,14,,No,0.919721617,0.408302703,59,90,635,23,0.266594656,1,1,1,37038,60116,184339
cf8b0f03-4291-3308-a11d-e95ccda52ad6,Sierra Leone,government,240701107,G_SL_003531,"SANBIBI PRE SCHOOL  (SENDUGU SECTION, PORT LOKO TOWN (8.770245 ; -12.78826)",Primary,8.770271,-12.78825,8854eb7b4dfffff,1,2020,44390.5956,No,Yes,No,95,4,2,Yes,1.073177034,0.015137489,57,90,629,23,0.3365986,1,1,1,37015,59749,184853
327c0aa4-9f3f-3c47-b23c-bbfe95c20d7e,Sierra Leone,government,240706233,G_SL_003532,"SANBIBI PRIMARY SCHOOL PORT LOKO  (SANBIBI PRIMARY SCHOOL PORT LOKO SECTION, PORT LOKO TOWN (8.770175 ; -12.78839)",Primary,8.770177,-12.78835,8854eb7b4dfffff,1,2020,44390.5956,No,Yes,No,195,7,,No,1.061936338,0.015137489,57,90,629,23,0.345193391,1,1,1,37041,59731,184779
f419e40c-9a75-3986-ba75-cc44430c69aa,Sierra Leone,government,240702312,G_SL_003533,"SHELENKER JUNIOR SECONDARY SCHOOL  (OLD PORT LOKO SECTION SECTION, PORT LOKO TOWN (8.752969 ; -12.77682)",Secondary,8.75291,-12.77687,8854eb7b51fffff,1,2020,44390.5956,No,Yes,No,793,28,,No,2.996316058,0.020462107,54,91,572,196,1.450479952,1,1,1,35068,59616,184336
b07025cc-2a20-3752-a34c-10946c639e98,Sierra Leone,government,240702107,G_SL_003534,"SIERRA LEONE CHURCH PRE PRIMARY SCHOOL  (SIERRA LEONE CHURCH PRE PRIMARY SCHOOL SECTION, PORT LOKO TOWN (8.768721 ; -12.78404)",Primary,8.765846,-12.78648,8854eb7b41fffff,1,2020,44390.5956,No,No,No,96,3,,No,1.348208883,0.005318569,57,90,618,30,0.363536388,1,1,1,37626,59395,184565
389c3adf-5e8f-3a47-8b4a-caef40a0e9cd,Sierra Leone,government,240702109,G_SL_003535,"SIERRA LEONE CHURCH PRE-PRIMARY SCHOOL  (FALABA SECTION, PORT LOKO TOWN (8.765923 ; -12.78657)",Primary,8.765873,-12.78652,8854eb7b41fffff,1,2020,44390.5956,No,No,No,96,3,,No,1.343054198,0.005318569,57,90,618,30,0.3685455,1,1,1,37438,59395,184610
f3cccd1d-3742-38dc-8086-771dc8d53cc1,Sierra Leone,government,240701209,G_SL_003536,"SIERRA LEONE CHURCH SCHOOL  (SECTION SECTION, PORT LOKO TOWN (8.768523 ; -12.78415)",Primary,8.768779,-12.78409,8854eb7b49fffff,1,2020,44390.5956,No,No,No,317,9,,No,1.536417977,0.28860716,57,91,618,30,0.424132934,1,1,1,37579,59758,185218
5527fc20-e167-39be-b0d2-b21aacdd6ea3,Sierra Leone,government,240702103,G_SL_003537,"SIERRA LEONE MUSLIM BROTHERHOOD PRE-PRIMARY SCHOOL  (SLMB PRE PRIMARY SCHOOL PORT LOKO SECTION, PORT LOKO TOWN (8.764965 ; -12.78155)",Primary,8.76476,-12.78162,8854eb7b4bfffff,1,2020,44390.5956,No,No,No,55,3,,No,1.893136933,0.014396277,59,90,605,196,0.043384903,1,1,1,38767,59214,185560
de118318-d7aa-31ec-bea3-f6e539d862a7,Sierra Leone,government,240702211,G_SL_003538,"SIERRA LEONE MUSLIM BROTHERHOOD PRIMARY SCHOOL  (KONDATO SECTION, PORT LOKO TOWN (8.764807 ; -12.7816)",Primary,8.764926,-12.78171,8854eb7b4bfffff,1,2020,44390.5956,No,No,No,241,10,,No,1.878144663,0.007054141,59,90,605,196,0.024448869,1,1,1,38684,59239,185542
358c7aec-28d1-3c56-9e43-1ed11ceb0fbc,Sierra Leone,government,240701221,G_SL_003539,"SLMB SENIOR PRIMARY SCHOOL PORT LOKO  (KONDATO SECTION, PORT LOKO TOWN (8.764816 ; -12.78168)",Primary,8.764863,-12.7817,8854eb7b4bfffff,0.94,2020,44390.5956,No,No,No,263,9,,No,1.881287396,0.007054141,59,90,605,196,0.029242868,1,1,1,38662,59214,185541
e071dc43-5915-39fa-8a26-723402a18018,Sierra Leone,government,240701210,G_SL_003540,"WESLEYAN CHURCH OF SIERRA LEONE PRIMARY  (SENDUGU SECTION, PORT LOKO TOWN (8.779908 ; -12.77993)",Primary,8.780168,-12.78005,8854eb45a1fffff,1,2020,44390.5956,No,No,No,630,14,,No,2.27268796,0.034552428,59,90,633,56,0.683594861,1,1,1,35578,59347,186189
6a1bac68-b047-3323-9778-7368f9c7d287,Sierra Leone,government,240706304,G_SL_003541,"WESLEYAN JUNIOR SECONDARY  (SENDUGU SECTION, PORT LOKO TOWN (8.779908 ; -12.77993)",Secondary,8.779912,-12.77987,8854eb45a3fffff,1,2020,44390.5956,No,No,No,41,10,,No,2.276148274,0.034552428,59,90,632,56,0.680111588,1,1,1,35895,59347,186100
1bf64ee4-109b-3767-811e-a675cf174953,Sierra Leone,government,240701105,G_SL_003542,"WESLEYAN PRE-PRIMARY SCHOOL  (SENDUGU SECTION, PORT LOKO TOWN (8.762454 ; -12.7849)",Primary,8.779188,-12.78203,8854eb45a1fffff,1,2020,44390.5956,No,No,No,151,4,,No,2.029792713,0.243321327,58,90,635,56,0.454232205,1,1,1,35990,59692,185149
20fa1331-f687-3a34-8411-11574d93e0ea,Sierra Leone,government,240702112,G_SL_003543,"WISDOM CATHEDRAL ACADEMY  (FALABA SECTION SECTION, PORT LOKO TOWN (8.771696 ; -12.77977)",Primary,8.771588,-12.77971,8854eb45b5fffff,1,2020,44390.5956,No,No,No,34,4,,No,2.020030945,0.005519063,58,91,624,18,0.611256382,1,1,1,37381,60155,185517
1ce5fbe2-15c9-3984-aa1d-9d9e62d42e0c,Sierra Leone,government,240101201,G_SL_003544,"AFRICA METHODIST EPISCOPAL  PRIMARY SCHOOL  (KALANGBA SECTION, MAGBONTHA TOWN (8.875404 ; -12.88603)",Primary,8.875251,-12.88613,8854eb41e3fffff,1,2020,44390.5956,No,No,No,227,4,,No,15.14947281,1.598842951,2,43,617,118,5.988296675,1,1,1,1527,27169,251805
eae71f6d-a229-34c4-83f3-e38583b582ce,Sierra Leone,government,240101205,G_SL_003545,"AFRICA METHODIST EPISCOPAL PRIMARY SCHOOL  (MANGE MORIE SECTION, MANGE BUREH TOWN (8.923094 ; -12.85877)",Primary,8.923188,-12.85878,8854eb4067fffff,1,2020,44390.5956,No,No,No,280,8,,No,18.21420686,0.082031786,13,52,625,118,3.665812686,1,0,0,6382,31004,282681
c8c71d28-0a1c-38fa-a1f3-abff854025fa,Sierra Leone,government,240101102,G_SL_003546,"AFRICAN METHODIST EPISCOPAL PRESCHOOL  (KAMBIA MORIE SECTION, MANGE BUREH TOWN (8.919745 ; -12.85604)",Primary,8.9196,-12.85602,8854eb4063fffff,0.94,2020,44390.5956,No,No,No,47,2,,No,17.73416318,0.417777273,13,53,628,118,3.167437087,1,0,0,6021,30127,275738
28f98c84-3331-3674-b745-6f00f5ec2a7a,Sierra Leone,government,240101303,G_SL_003547,"BUREH SECONDARY SCHOOL  (KAMBIA MORIE SECTION, MANGE BUREH TOWN (8.93286 ; -12.85989)",Secondary,8.932839,-12.85989,8854eb406dfffff,0.67,2020,44390.5956,No,No,No,302,20,,No,19.25390251,0.040801354,11,59,621,118,4.590456174,1,0,0,5822,33104,292484
9ab1d3cd-4a42-36eb-a07c-1be05a866f0f,Sierra Leone,government,240101401,G_SL_003548,"BUREH SECONDARY SCHOOL  (KAMBIA MORIE SECTION, MANGE BUREH TOWN (8.932966 ; -12.86005)",Secondary,8.932812,-12.85952,8854eb406dfffff,0.67,2020,44390.5956,No,No,No,227,21,,No,19.23675333,0.040801354,10,59,621,118,4.565605191,1,0,0,5668,33231,292389
9cf12895-c545-3912-a3be-8d41cf725866,Sierra Leone,government,204706223,G_SL_003549,"CHILDREN 'S WELFARE PRIMARY SCHOOL  (MALAL SECTION, MAYMN TOWN (8.873805 ; -12.76677)",Primary,8.874015,-12.76667,8854eb4705fffff,1,2020,44390.5956,No,No,No,121,2,,No,12.00931811,1.599569382,4,34,659,125,1.780419813,1,0,1,2641,24099,207747
879abf24-c3cd-3c5d-a555-20e7d5900495,Sierra Leone,government,240706218,G_SL_003550,"CHILDREN WELFARE PRIMARY SCHOOL  (ROGBELLA SECTION, ROGBELLA TOWN (8.872189 ; -12.84507)",Primary,8.872196,-12.84507,8854eb41d3fffff,1,2020,44390.5956,No,No,No,178,5,,No,12.43262258,1.49273118,6,39,631,118,3.019362677,1,0,0,3020,23918,243393
57471a64-bbb0-3f69-96a4-0070c3534ed9,Sierra Leone,government,240102304,G_SL_003551,"CHILDRENS' WELFARE JUNIOR SECONDARY SCHOOL  (MAKANA SECTION, SIMBECK TOWN (8.876241 ; -12.82446)",Secondary,8.876221,-12.82458,8854eb4085fffff,1,2020,44390.5956,No,No,No,181,9,,No,12.10651913,1.562998475,4,41,639,107,1.902557056,1,1,0,2607,24161,236853
52fb48f6-73af-32cf-8c68-e2a27a96ea82,Sierra Leone,government,240102213,G_SL_003552,"DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL  (MAKANAH SECTION, MAYOISOR TOWN (8.87516 ; -12.7811)",Primary,8.875115,-12.78117,8854eb472dfffff,1,2020,44390.5956,No,No,No,228,5,,No,11.77226907,1.599569382,2,37,631,125,1.629690633,1,0,0,2177,25750,226330
22ff1d2d-f480-3a04-b66f-5d9ec0487503,Sierra Leone,government,240102212,G_SL_003553,"DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL  (MAMANKA SECTION, MAMANKA TOWN (8.855245 ; -12.82054)",Primary,8.863554,-12.81828,8854eb40b9fffff,1,2020,44390.5956,No,No,No,268,7,,No,10.5849061,1.562998475,5,52,616,107,1.097661145,1,1,1,2330,30719,234631
40fa7e5e-f1c4-3029-91f5-823a5c5ac875,Sierra Leone,government,240101204,G_SL_003554,"DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL  (MAMANKA SECTION, MANAGHATTA TOWN (8.846427 ; -12.8431)",Primary,8.846324,-12.84309,8854eb4e41fffff,1,2020,44390.5956,No,No,No,241,4,,No,9.791101282,1.618070174,4,45,635,107,4.417960501,1,0,0,2375,31007,233799
c812740a-02ac-381d-bb9c-550e0eee6841,Sierra Leone,government,240102226,G_SL_003555,"DISTRICT EDUCATION COMMITTEE PRIMARY SCHOOL  (YALISANDA SECTION, YALISANDA TOWN (8.898808 ; -12.84931)",Primary,8.898954,-12.8493,8854eb4031fffff,0.94,2020,44390.5956,No,No,No,350,8,,No,15.33828748,1.64312769,10,45,636,118,1.372979554,1,0,0,5314,27213,249613
8b70a30d-0860-3a6d-9fe0-fe345646b236,Sierra Leone,government,240101206,G_SL_003556,"HOLY ROSARY PRIMARY SCHOOL  (KAGBANTHAMA SECTION, MANGE BUREH TOWN (8.916087 ; -12.86038)",Primary,8.915985,-12.86035,8854eb4029fffff,1,2020,44390.5956,No,No,No,384,11,,No,17.54243754,0.621810487,14,53,633,118,3.246488876,1,0,0,6355,30615,273870
be286991-e73f-3cfb-a778-494fb3d5dac2,Sierra Leone,government,240101406,G_SL_003557,"INSAN ACADEMY SENIOR SECONDARY SCHOOL  (MANGE MORIE SECTION, MANGE BUREH TOWN (8.922487 ; -12.85833)",Secondary,8.922544,-12.8584,8854eb4067fffff,0.61,2020,44390.5956,No,No,No,258,15,,No,18.13261437,0.001099813,13,53,625,118,3.584718178,1,0,0,6324,30602,281281
c8605481-6988-316c-85ae-b6b228d6efc8,Sierra Leone,government,240101304,G_SL_003558,"ISHAN ACADEMY JUNIOR SECONDARY SCHOOL  (MANGE MORIE SECTION, MANGE BUREH TOWN (8.92245 ; -12.85844)",Secondary,8.922544,-12.85841,8854eb4067fffff,0.67,2020,44390.5956,No,No,No,344,15,,No,18.13301748,0.001099813,13,53,625,118,3.585445893,1,0,0,6324,30602,281322
8f778971-eeb5-3068-9527-81bbd93efe3e,Sierra Leone,government,240101211,G_SL_003559,"KANKAYLAY ISLAMIC PRIMARY SCHOOL  (GBELLA SECTION, ROKON BUREH TOWN (8.865975 ; -12.87536)",Primary,8.865813,-12.87512,8854eb4187fffff,1,2020,44390.5956,No,No,No,247,3,,No,13.57484152,1.598842951,2,45,630,118,5.531067322,1,1,1,2341,25755,245309
454d131c-1172-3b0c-80b5-98c01a045246,Sierra Leone,government,240101202,G_SL_003560,"KANKAYLAY ISLAMIC PRIMARY SCHOOL  (KALANGBA SECTION, MALAL THOTHOR TOWN (8.906863 ; -12.87748)",Primary,8.906919,-12.87743,8854eb4119fffff,1,2020,44390.5956,No,No,No,210,7,,No,17.48339071,1.478419266,10,48,620,118,4.566672365,1,1,0,5401,29992,269270
af7a0331-2771-3316-b56a-63a83b036a0e,Sierra Leone,government,240101213,G_SL_003561,"KING FAHAD ISLAMIC PRIMARY SCHOOL  (KALANGBA SECTION, ROKUPR WOSIE TOWN (8.9323 ; -12.90554)",Primary,8.932248,-12.90553,8854eb4169fffff,1,2020,44390.5956,No,No,No,299,7,,No,21.135139,0.551557003,10,66,586,119,6.999021129,1,0,0,4765,44487,296144
0ee773eb-b758-3f47-a8e2-6d91e9ddf7f1,Sierra Leone,government,240101302,G_SL_003562,"KING FAHAD ISLAMIC SECONDARY SCHOOL  (KALANGBA SECTION, ROKUPR WOSIE TOWN (8.927744 ; -12.90825)",Secondary,8.927948,-12.90807,8854eb416bfffff,1,2020,44390.5956,No,No,No,302,13,,No,21.2550125,0.009291335,10,67,585,119,7.540157278,1,0,0,4310,42887,295330
016f082c-e410-3f8b-a576-60c855f06ce9,Sierra Leone,government,240706401,G_SL_003563,"KING FAHAD SENIOR SECONDARY  (KAMARA ALPHA MOMOH SECTION, ROKUPR WOSIE TOWN (8.927768 ; -12.90824)",Secondary,8.927921,-12.90815,8854eb416bfffff,1,2020,44390.5956,No,No,No,189,14,,No,21.25757342,0.009291335,10,67,585,119,7.548198638,1,0,0,4339,42907,295405
58676a6c-0ade-344a-a3f4-9a9b61f711f1,Sierra Leone,government,240101103,G_SL_003564,"MANGE BUREH SCHOOL  (KAMBIA MORIE SECTION, MANGE BUREH TOWN (8.929564 ; -12.85435)",Primary,8.929567,-12.8544,8854eb4061fffff,0.94,2020,44390.5956,No,No,No,170,4,,No,18.70696696,0.086025895,10,56,627,118,3.966913408,1,0,0,5220,32480,291207
bcd5ac30-6f0f-3e44-b0f9-74a518ebf1c3,Sierra Leone,government,240101101,G_SL_003565,"ROMAN CATHOLIC PRE-SCHOOL  (KAMBIA MORIE SECTION, MANGE BUREH TOWN (8.927011 ; -12.85477)",Primary,8.926778,-12.85476,8854eb4061fffff,1,2020,44390.5956,No,No,No,122,4,,No,18.42962999,0.3109968,11,54,625,118,3.721357785,1,0,0,5772,31436,288337
ce576276-3b11-3768-a21f-0d844aad2db4,Sierra Leone,government,240101215,G_SL_003566,"ROMAN CATHOLIC PRIMARY SCHOOL  (KALANGBA SECTION, ROSINT TOWN (8.933773 ; -12.88967)",Primary,8.934103,-12.88967,8854eb4141fffff,1,2020,44390.5956,No,No,No,99,3,,No,20.76303245,1.284460222,10,64,598,119,5.796114851,1,0,0,4396,38604,294215
442a14c5-32f2-3d9d-8a1f-8900f9813ce8,Sierra Leone,government,240706206,G_SL_003567,"S L M B PRIMARY SCHOOL  (BUREH SECTION, MAYEAMI TOWN (8.841541 ; -12.76726)",Primary,8.841693,-12.76704,8854eb4551fffff,1,2020,44390.5956,No,No,No,297,3,,No,8.629876043,3.26194244,2,83,624,125,2.387230171,1,1,1,1785,55060,200862
